### SECTION 1: PRACTICES (1472 rows)
id,nbu_code,name,section,category,parent_id,active
661,663609,CHLAMYDIA PSITACCI PCR,Prácticas Especiales,,,true
659,663598,"CHLAMYDIA PSITACCI, Ac. IgG Anti",Prácticas Especiales,,,true
660,663606,"CHLAMYDIA PSITACCI, Ac. IgM Anti",Prácticas Especiales,,,true
667,663651,CHLAMYDIA TRACHOMATIS LCR,Prácticas Especiales,,,true
662,663623,"CHLAMYDIA TRACHOMATIS, Ac. IgG Anti",Prácticas Especiales,,,true
663,663632,"CHLAMYDIA TRACHOMATIS, Ac. IgM Anti",Prácticas Especiales,,,true
664,663640,"CHLAMYDIA TRACHOMATIS, Ag",Prácticas Especiales,,,true
665,663649,"CHLAMYDIA TRACHOMATIS, Ag. PCR",Prácticas Especiales,,,true
666,663650,"CHLAMYDIA TRACHOMATIS, cultivo celular",Prácticas Especiales,,,true
405,661020,"CHLAMYDIAS PNEUMONIAE, Ac. Anti- IgG",Prácticas Generales,,,true
668,663657,"CHOLERAE VIBRIO, CULTIVO",Prácticas Especiales,,,true
669,663666,CIANUROS,Prácticas Especiales,,,true
670,663674,CICLOSPORINA A sérica,Prácticas Especiales,,,true
671,663683,CISTINA,Prácticas Especiales,,,true
89,660164,CITOLOGIA EXFOLIATIVA VAGINAL HORMONAL (por cada muestra),Prácticas Generales,,,true
406,661025,"CITOMEGALOVIRUS, Ac. IgG Anti- (CMV-IgG)",Prácticas Generales,,,true
407,661030,"CITOMEGALOVIRUS, Ac. IgM Anti- (CMV-IgM)",Prácticas Generales,,,true
672,663717,"CITOMEGALOVIRUS, ANTIGENEMIA (CMV PP65)",Prácticas Especiales,,,true
674,663722,"CITOMEGALOVIRUS, detección cualitativa PCR",Prácticas Especiales,,,true
673,663720,"CITOMEGALOVIRUS, detección cuantitativa PCR",Prácticas Especiales,,,true
675,663734,"CITOPLASMA DE NEUTROFILO, Ac. Anti- c/u (ANCA C, P c/u)",Prácticas Especiales,,,true
90,660167,"CITRICO, ÁCIDO líquido seminal (ESTUDIO DEL SEMEN)",Prácticas Generales,,,true
676,663751,"CLEMENTS, Prueba de",Prácticas Especiales,,,true
91,660168,CLORO (Cl) sérico,Prácticas Generales,,243,true
677,663756,CLORPIRIFOS ETIL,Prácticas Especiales,,,true
678,663760,"CLOSTRIDIUM DIFFICILE, Toxina A materia fecal",Prácticas Especiales,,,true
679,663762,"CLOSTRIDIUM DIFFICILE, Toxinas (A + B) Materia Fecal (Inmunocromatografía)",Prácticas Especiales,,,true
92,660169,"COAGULACION, TIEMPO DE",Prácticas Generales,,,true
94,660171,COAGULOGRAMA,Prácticas Generales,,,true
93,660170,COAGULOGRAMA BÁSICO,Prácticas Generales,,,true
680,663786,COBALTO plasmático,Prácticas Especiales,,,true
681,663788,COBALTO urinario,Prácticas Especiales,,,true
2901,05,COBRE,,,,true
95,660172,COBRE (Cu) sérico,Prácticas Generales,,,true
682,663814,COBRE eritrocitario,Prácticas Especiales,,,true
683,663820,COBRE urinario,Prácticas Especiales,,,true
96,660173,COCAINA (Inmunocromatografía/Cromatográfico),Prácticas Generales,,,true
684,663828,"COCAÍNA, GC-MS Confirmatorio",Prácticas Especiales,,,true
685,663837,"COCCIDIOIDES INMITIS, Ac. Anti- BANDA F",Prácticas Especiales,,,true
686,663845,"COCCIDIOIDES INMITIS, Ac. Anti- BANDA TP",Prácticas Especiales,,,true
687,663854,"COCCIDIOIDES INMITIS, Ac. Anti- CIE",Prácticas Especiales,,,true
688,663860,"COCCIDIOIDES INMITIS, Ac. Ig Totales Anti",Prácticas Especiales,,,true
689,663862,"COCCIDIOIDES INMITIS, Ac. IgG Anti",Prácticas Especiales,,,true
690,663871,"COCCIDIOIDES INMITIS, Ac. IgM Anti",Prácticas Especiales,,,true
691,663880,"COCLEARES, Ac. Anti- (Anti- P68 KDA) (Western Blot)",Prácticas Especiales,,,true
692,663888,CODEÍNA sérica,Prácticas Especiales,,,true
693,663890,CODEÍNA urinaria,Prácticas Especiales,,,true
694,663905,COFACTOR DE RISTOCETINA,Prácticas Especiales,,,true
408,661035,COLESTEROL HDL (HDL-C),Prácticas Generales,,,true
409,661040,COLESTEROL LDL (LDL-C),Prácticas Generales,,,true
695,663910,COLESTEROL NO HDL,Prácticas Especiales,,,true
3,0902,Colesterol total,quimica,Quimica clinica,,true
97,660174,COLESTEROL TOTAL,Prácticas Generales,,,true
98,660176,"COLONIAS, RECUENTO DE",Prácticas Generales,,,true
100,660178,COMPATIBILIDAD MATRIMONIAL sanguínea en cónyuges,Prácticas Generales,,,true
99,660177,COMPATIBILIDAD sangre materna,Prácticas Generales,,,true
696,663922,COMPLEMENTO C1Q (PROTEINA 11S),Prácticas Especiales,,,true
697,663926,COMPLEMENTO C2,Prácticas Especiales,,,true
101,660179,"COMPLEMENTO, ACTIVIDAD TOTAL.- COMPLEMENTO 50% LISIS (CH-50)",Prácticas Generales,,,true
698,663939,CONCENTRACIÓN BACTERICIDA MÍNIMA (CBM),Prácticas Especiales,,,true
102,660181,CONCENTRACIÓN DE LIQUIDOS BIOLÓGICOS,Prácticas Generales,,,true
699,663948,CONCENTRACION INHIBITORIA MINIMA (CIM),Prácticas Especiales,,,true
103,660182,"CONCENTRACIÓN, PRUEBA DE LA FUNCION RENAL",Prácticas en Desuso,,,false
700,663953,CONEXINA 26 MUTACIONES 35delG (GJB2) o Cx26 PCR Para sordera hereditaria no sindrómica,Prácticas Especiales,,,true
701,663955,CONEXINA 26 SECUENCIACIÓN PCR,Prácticas Especiales,,,true
104,660183,"COOMBS DIRECTA MONOESPECÍFICA, PRUEBA DE (c/u)",Prácticas Generales,,,true
105,660184,"COOMBS DIRECTA POLIESPECÍFICA, PRUEBA DE",Prácticas Generales,,,true
106,660186,COOMBS INDIRECTA,Prácticas Generales,,,true
107,660187,COPROCULTIVO,Prácticas Generales,,,true
702,663960,COPROPORFIRINAS eritrocitarias,Prácticas Especiales,,,true
108,660188,COPROPORFIRINAS o PORFIRINAS materia fecal,Prácticas Generales,,,true
703,663974,COREA DE HUNTINGTON PCR,Prácticas Especiales,,,true
704,663982,CORPÚSCULOS METACROMÁTICOS urinario,Prácticas Especiales,,,true
705,663994,CORRECCIÓN C/PLASMA NORMAL aPTT,Prácticas Especiales,,,true
706,663996,CORRECCIÓN C/PLASMA NORMAL TP,Prácticas Especiales,,,true
707,664002,"CORTEX ADRENAL, Ac. ANTI- (A.A.C.A)",Prácticas Especiales,,,true
109,660189,CORTISOL,Prácticas Generales,,,true
708,664008,CORTISOL LIBRE urinario (CLU),Prácticas Especiales,,,true
709,664012,CORTISOL salival,Prácticas Especiales,,,true
710,664033,COTININA sérica,Prácticas Especiales,,,true
711,664035,COTININA urinaria,Prácticas Especiales,,,true
712,664050,"COXIELLA BURNETTI, Ac. IgG Anti",Prácticas Especiales,,,true
713,664059,"COXIELLA BURNETTI, Ac. IgM Anti",Prácticas Especiales,,,true
714,664068,"COXSACKIE VIRUS A, 2-7-9, Ac. Anti- (c/u)",Prácticas Especiales,,,true
717,664093,"COXSACKIE VIRUS B, 1-2-3-4-5-6, Ac. Anti- (c/u)",Prácticas Especiales,,,true
716,664085,"COXSACKIE VIRUS B, 1-2-3-4-5-6, Ac. Anti- (pool)",Prácticas Especiales,,,true
718,664102,"COXSACKIE VIRUS B, 1-2-3-4-5-6, Ac. IgM Anti- (c/u)",Prácticas Especiales,,,true
715,664076,"COXSACKIE VIRUS B, 1-2-3-4-5-6, Ag. (c/u)",Prácticas Especiales,,,true
719,664105,CREATINA sérica,Prácticas Especiales,,,true
720,664106,CREATINA urinaria,Prácticas Especiales,,,true
410,661045,"CREATINFOSFOQUINASA, ISOENZIMA MB (CKMB / CPKMB)",Prácticas Generales,,,true
111,660191,CREATININA en orina,Prácticas Generales,,,true
112,660192,CREATININA en sangre,renal,,,true
113,660193,"CREATININA, CLEARENCE DE DEPURACION",Prácticas Generales,,,true
110,660190,CREATINQUINASA CPK,Prácticas Generales,,,true
114,660194,CRIOAGLUTININA,Prácticas Generales,,,true
721,664110,CRIOCRITO,Prácticas Especiales,,,true
722,664119,CRIOFIBRINÓGENO,Prácticas Especiales,,,true
115,660195,CRIOGLOBULINAS,Prácticas Generales,,,true
723,664125,CRISTALIZACIÓN en lágrimas,Prácticas Especiales,,,true
116,660196,CROMATINA SEXUAL,Prácticas en Desuso,,,false
2902,06,CROMO,ambiental,,2922,true
725,664134,CROMO (Cr) sérico,Prácticas Especiales,,,true
726,664136,CROMO (Cr) urinario,Prácticas Especiales,,,true
724,664132,CROMO (Cr)- pelo,Prácticas Especiales,,,true
727,664141,CROMOGRANINA A,Prácticas Especiales,,,true
733,664150,CROMOSOMA FILADELFIA PCR LMC,Prácticas Especiales,,,true
735,664160,"CROMOSOMA X, FISH",Prácticas Especiales,,,true
734,664155,"CROMOSOMA X, FRAGILIDAD PCR",Prácticas Especiales,,,true
736,664165,"CROMOSOMA Y, DELECCIONES del",Prácticas Especiales,,,true
729,664144,"CROMOSOMA, ALTERACIONES del (c/u) Delección 17 P53 (FISH)",Prácticas Especiales,,,true
731,664146,"CROMOSOMA, ALTERACIONES del (c/u) Delección C11 ATM-5q-7q gen ATM (FISH)",Prácticas Especiales,,,true
728,664143,"CROMOSOMA, ALTERACIONES del (c/u) Delección Cromosoma 13 (FISH)",Prácticas Especiales,,,true
730,664145,"CROMOSOMA, ALTERACIONES del (c/u) Delección cromosoma 6 MYB (FISH)",Prácticas Especiales,,,true
732,664147,"CROMOSOMA, ALTERACIONES del (c/u) TRISOMÍA 12 CENTRÓMERO 12 (FISH)",Prácticas Especiales,,,true
737,664187,"CROSS MATCH, AUTÓLOGO Citom. de Flujo",Prácticas Especiales,,,true
738,664190,"CROSS MATCH, AUTÓLOGO Linfotoxicidad",Prácticas Especiales,,,true
739,664196,"CROSS MATCH, CONTRA PANEL",Prácticas Especiales,,,true
740,664204,"CROSS MATCH, DONANTE Citom. de Flujo",Prácticas Especiales,,,true
741,664213,"CROSS MATCH, DONANTE Linfotoxicidad",Prácticas Especiales,,,true
742,664221,"CROSS MATCH, DTT",Prácticas Especiales,,,true
743,664230,"CROSS MATCH, MATRIMONIAL Citometría de Flujo",Prácticas Especiales,,,true
744,664240,"CROSS MATCH, PACIENTE HIPERSENSIBILIZADO",Prácticas Especiales,,,true
746,664264,"CRYPTOCOCCUS NEOFORMANS, Ag",Prácticas Especiales,,,true
747,664266,"CRYPTOCOCCUS NEOFORMANS, Ag. (Microscopía Tinta china)",Prácticas Especiales,,,true
745,664256,CRYPTOSPORIDIUM Sp,Prácticas Especiales,,,true
748,664290,CUERPOS REDUCTORES,Prácticas Especiales,,,true
2920,00015,D.B.O.,EFLUENTES,,2922,true
122,660261,"DAVIDSON DIFERENCIAL, PRUEBA",Prácticas en Desuso,,,false
753,664340,DEHIDROEPIANDROSTERONA,Prácticas Especiales,,,true
123,660262,"DEHIDROEPIANDROSTERONA, SULFATO DHEA-S",Prácticas Generales,,,true
759,664369,DENGUE PCR,Prácticas Especiales,,,true
760,664370,DENGUE SEROTIPIFICACIÓN,Prácticas Especiales,,,true
755,664361,"DENGUE, Ac. Anti- IgG",Prácticas Especiales,,,true
756,664363,"DENGUE, Ac. Anti- IgM",Prácticas Especiales,,,true
757,664365,"DENGUE, Acs. Anti- IgG e IgM (Cualitativo)",Prácticas Especiales,,,true
758,664367,"DENGUE, Ag. ELISA",Prácticas Especiales,,,true
761,664375,DEOXIPIRIDINOLINAS (DPD),Prácticas Especiales,,,true
124,660263,DERMATOFITOS INTRADERMOREACCION,Prácticas en Desuso,,,false
125,660264,"DESCARTABLE, MATERIAL COMPLEMENTARIO (DMC)",Prácticas Generales,,,true
762,664384,DESIPRAMINA,Prácticas Especiales,,,true
763,664387,"DESMOGLEINA, Ac. Anti- Ag. 1 y 3 IgG",Prácticas Especiales,,,true
764,664388,DIAZINÓN,Prácticas Especiales,,,true
765,664392,DIELDRIN,Prácticas Especiales,,,true
127,660268,DIGOXIN (DIGOXINA),Prácticas Generales,,,true
126,660266,"DILUCION, PRUEBA DE LA FUNCION RENAL",Prácticas en Desuso,,,false
766,664418,DIMERO-D,Prácticas Especiales,,,true
767,664435,DIMETOATO,Prácticas Especiales,,,true
768,664444,"DIMETOXIFENILETILAMINA, 3,4- (DMFA)",Prácticas Especiales,,,true
128,660269,DISACARIDASAS,Prácticas Generales,,,true
769,664452,DISULFOTÓN,Prácticas Especiales,,,true
771,664469,"DNA, DESNATURALIZADO, Ac. Anti",Prácticas Especiales,,,true
772,664478,"DNA, Muestra Forense",Prácticas Especiales,,,true
770,664461,"DNA, SS CADENA SIMPLE (DNAss)",Prácticas Especiales,,,true
130,660273,DOMICILIO A MAS DE DOS (2) Kms. ADICIONAL por c/Km,Prácticas Generales,,,true
129,660272,DOMICILIO EN RADIO URBANO HASTA DOS (2) Kms,Prácticas Generales,,,true
774,664512,DOPAMINA LIBRE urinaria,Prácticas Especiales,,,true
773,664503,"DOPAMINA, TOTAL sérica",Prácticas Especiales,,,true
775,664521,DOXEPINA,Prácticas Especiales,,,true
411,661050,DROGAS de ABUSO SCREENING (c/u),Prácticas Generales,,,true
776,664546,"ECHINOCOCCUS GRANULOSOS, Ac. IgG Anti",Prácticas Especiales,,,true
777,664549,"ECHINOCOCCUS GRANULOSOS, Ac. IgM Anti",Prácticas Especiales,,,true
778,664563,"ECHO COXSACKIE, 1-6 Ac. IgG Anti",Prácticas Especiales,,,true
779,664566,"ECHO COXSACKIE, 1-6 IgM",Prácticas Especiales,,,true
780,664580,"ECHOVIRUS, Ac. IgG Anti",Prácticas Especiales,,,true
781,664583,"ECHOVIRUS, Ac. IgM Anti",Prácticas Especiales,,,true
782,664590,"ECTOPARÁSITOS, Búsqueda e identificación",Prácticas Especiales,,,true
2922,00016,Efluentes,,,,true
783,664600,ELASTASA PANCREÁTICA,Prácticas Especiales,,,true
131,660293,"EMBARAZO, REACCIÓN INMUNOLÓGICA PARA",Prácticas Generales,,,true
784,664615,"EMBRIOTOXICIDAD, BIOENSAYO",Prácticas Especiales,,,true
785,664623,"ENA, Ac. Anti- (ANTÍGENOS NUCLEARES EXTRAÍDOS, Ac. Anti-) (SSA, SSB, Sm, RNP o U1RNP)",Prácticas Especiales,,,true
786,664632,"ENDOMISIO, Ac. IgA Anti- (EMA IgA)",Prácticas Especiales,,,true
787,664640,"ENDOMISIO, Ac. IgG Anti- (EMA IgG)",Prácticas Especiales,,,true
788,664648,ENDOSULFAN I,Prácticas Especiales,,,true
789,664649,ENDOSULFAN II,Prácticas Especiales,,,true
790,664652,ENDOSULFAN SULFATO,Prácticas Especiales,,,true
791,664666,ENDRIN,Prácticas Especiales,,,true
792,664668,ENDRIN ALDEHIDO,Prácticas Especiales,,,true
793,664674,"ENTAMOEBA HISTOLYTICA, Ac. IgG Anti",Prácticas Especiales,,,true
794,664677,"ENTAMOEBA HISTOLYTICA, Ac. IgM Anti",Prácticas Especiales,,,true
795,664682,ENTEROCOCOS VANCOMICINA RESISTENTE PCR,Prácticas Especiales,,,true
796,664691,ENTEROVIRUS PCR,Prácticas Especiales,,,true
797,664700,ENZIMA CONVERTIDORA de ANGIOTENSINA (ECA),Prácticas Especiales,,,true
132,660295,"EOSINÓFILOS, RECUENTO de (en moco nasal)",Prácticas Generales,,,true
412,661055,"EPSTEIN BARR, Ac. IgG/Totales Anti- (VEB / VCA IgG)",Prácticas Generales,,,true
413,661060,"EPSTEIN BARR, Ac. IgM Anti- (VEB / VCA IgM)",Prácticas Generales,,,true
798,664709,"EPSTEIN BARR, Anti- EBNA (Epstein Barr Nuclear Associated Antigen)",Prácticas Especiales,,,true
801,664728,"EPSTEIN BARR, detección cualitativa PCR",Prácticas Especiales,,,true
799,664717,"EPSTEIN BARR, detección cuantitativa PCR",Prácticas Especiales,,,true
800,664726,"EPSTEIN BARR, Early Antig. Ac",Prácticas Especiales,,,true
133,660296,ERITROBLASTOS PORCENTAJE DE,Prácticas en Desuso,,,false
802,664734,ERITROPOYETINA (EPO),Prácticas Especiales,,,true
134,660297,ERITROSEDIMENTACION,Prácticas Generales,,,true
803,664738,ESCHERICHIA COLI ENTEROPATÓGENA PCR,Prácticas Especiales,,,true
815,664858,ESPERMA MODULO I (ESPERMOGRAMA COMPLETO),Prácticas Especiales,,,true
816,664860,ESPERMA MODULO II,Prácticas Especiales,,,true
804,664749,"ESPERMA, Ac. Anti- ESPERMATOZOIDES (DIRECTO)",Prácticas Especiales,,,true
805,664755,"ESPERMA, Ac. Anti- ESPERMATOZOIDES (INDIRECTO)",Prácticas Especiales,,,true
806,664775,"ESPERMA, CÉLULAS REDONDAS CON DIFERENCIACIÓN DE PEROXIDASAS",Prácticas Especiales,,,true
807,664778,"ESPERMA, CÉLULAS REDONDAS TOTALES EN SEMEN",Prácticas Especiales,,,true
808,664793,"ESPERMA, CONDENSACIÓN NUCLEAR DE LA CROMATINA (Azul Anilina, Tinción)",Prácticas Especiales,,,true
809,664811,"ESPERMA, DIGESTIÓN EN GELATINA ACROSÓMICA",Prácticas Especiales,,,true
811,664825,"ESPERMA, ESPERMATOZOIDES DE ORINA, RECUPERACIÓN PARA SELECCIÓN DIAGNÓSTICA",Prácticas Especiales,,,true
812,664827,"ESPERMA, ESPERMATOZOIDES DE ORINA, RECUPERACIÓN PARA SELECCIÓN EN INSEMINACIÓN",Prácticas Especiales,,,true
810,664823,"ESPERMA, ESPERMATOZOIDES EN ORINA, ESTUDIO DE RETROEYACULACIÓN",Prácticas Especiales,,,true
813,664838,"ESPERMA, HETEROGENEIDAD CROMATÍNICA (NARANJA DE ACRIDINA)",Prácticas Especiales,,,true
814,664846,"ESPERMA, INDICE DE TERATOZOOSPERMIA",Prácticas Especiales,,,true
817,664868,"ESPERMA, MORFOLOGÍA CRITERIO ESTRICTO (OMS 2010 MORFOLOGÍA KRUGER)",Prácticas Especiales,,,true
818,664878,"ESPERMA, PRUEBA DE SOBREVIDA ESPERMÁTICA",Prácticas Especiales,,,true
819,664889,"ESPERMA, RECUENTO DE ESPERMATOZOIDES",Prácticas Especiales,,,true
820,664923,"ESPERMA, SELECCIÓN DE GRADIENTES (DIAGNÓSTICO)",Prácticas Especiales,,,true
821,664930,"ESPERMA, SELECCIÓN DE GRADIENTES (INSEMINACIÓN)",Prácticas Especiales,,,true
822,664941,"ESPERMA, SWIM UP (DIAGNÓSTICO)",Prácticas Especiales,,,true
823,664949,"ESPERMA, SWIM UP (INSEMINACIÓN)",Prácticas Especiales,,,true
824,664964,"ESPERMA, TEST DE FRAGMENTACIÓN DE ADN ESPERMÁTICO",Prácticas Especiales,,,true
825,664971,"ESPERMA, TEST DE HIPERACTIVACIÓN",Prácticas Especiales,,,true
826,664978,"ESPERMA, TEST DE MOST",Prácticas Especiales,,,true
827,664985,"ESPERMA, TEST HIPOSMÓTICO",Prácticas Especiales,,,true
2911,ACT-ESPERMOCULTIVO,Espermocultivo,microbiologia,Microbiología,,true
135,660298,ESPERMOGRAMA BASICO (EIVE),Prácticas Generales,,,true
828,664999,ESTEATOCRITO (Grasas materia fecal),Prácticas Especiales,,,true
2919,00013,Estimación de taza de filtración glomerular,renal,Ánalisis de sangre,112,true
829,665008,ESTIRENO,Prácticas Especiales,,,true
137,660300,ESTRADIOL (E2) sérico,Prácticas Generales,,,true
830,665016,ESTRADIOL BIODISPONIBLE (E2 Biodisponible),Prácticas Especiales,,,true
136,660299,ESTRICNINA líquidos biológicos,Prácticas Generales,,,true
831,665033,ESTRIOL LIBRE sérico,Prácticas Especiales,,,true
139,660302,ESTRIOL sérico,Prácticas Generales,,,true
138,660301,ESTRIOL urinario,Prácticas Generales,,,true
140,660304,ESTROGENOS TOTALES,Prácticas en Desuso,,,false
141,660305,ESTRONA sérica,Prácticas Generales,,,true
142,660307,"ETANOL, ALCOHOL ETÍLICO urinario. (ALCOLURIA)",Prácticas Generales,,,true
832,665043,ETIÓN,Prácticas Especiales,,,true
833,665050,"EUGLOBULINAS, LISIS de (pre y post-isquemia)",Prácticas Especiales,,,true
143,660308,"EUGLOBULINAS, TEST DE",Prácticas Generales,,,true
834,665053,EVEROLIMUS,Prácticas Especiales,,,true
835,665055,EXTASIS MDMA (Inmunoensayo),Prácticas Especiales,,,true
2913,ACT-EXUDADO-FAUCES,Exudado de fauces (Cultivo),microbiologia,Microbiología,,true
144,660309,"EXUDADO NASOFARINGEO, CULTIVO",Prácticas Generales,,,true
836,665059,FACTOR de COAGULACIÓN II,Prácticas Especiales,,,true
148,660334,FACTOR DE COAGULACION IX,Prácticas Generales,,,true
145,660331,FACTOR DE COAGULACION V,Prácticas Generales,,,true
146,660332,FACTOR DE COAGULACION VII,Prácticas Generales,,,true
147,660333,FACTOR DE COAGULACION VIII,Prácticas Generales,,,true
149,660335,FACTOR DE COAGULACION X,Prácticas Generales,,,true
837,665067,FACTOR de COAGULACIÓN XI,Prácticas Especiales,,,true
838,665076,FACTOR de COAGULACIÓN XII,Prácticas Especiales,,,true
839,665077,FACTOR de COAGULACIÓN XIII,Prácticas Especiales,,,true
150,660336,FACTOR DE MIGRACION LINFOCITARIA MIF,Prácticas Generales,,,true
840,665085,"FACTOR INTRÍNSECO, Ac. Anti",Prácticas Especiales,,,true
841,665093,FACTOR REUMATOIDEO (Nefelometría),Prácticas Especiales,,,true
252,660598,FACTOR REUMATOIDEO ARTRITIS REUMATOIDE,Prácticas Generales,,,true
842,665102,FACTOR V LEIDEN PCR,Prácticas Especiales,,,true
844,665119,FACTOR VON WILLEBRAND (Inmunológico),Prácticas Especiales,,,true
843,665116,"FACTOR VON WILLEBRAND, Funcional",Prácticas Especiales,,,true
845,665127,FAMPHUR (FAMFUR),Prácticas Especiales,,,true
846,665132,FELBAMATO,Prácticas Especiales,,,true
847,665136,FENCICLIDINA FENILCICLOHEXILPIPERIDINA -PCP (IFP),Prácticas Especiales,,,true
848,665144,FENETILAMINA F.E.A,Prácticas Especiales,,,true
151,660337,FENILALANINA CONFIRMATORIO (HPLC),Prácticas Generales,,,true
152,660338,"FENILALANINA, NEONATAL (PKU)",Prácticas Generales,,,true
153,660340,"FENILPIRUVICO, ÁCIDO urinario (cualitativo)",Prácticas Generales,,,true
849,665204,FENITOTRIÓN,Prácticas Especiales,,,true
850,665213,FENOLES urinarios,Prácticas Especiales,,,true
154,660342,FENOTIAZINAS,Prácticas Generales,,,true
851,665222,FENTANILO urinario,Prácticas Especiales,,,true
155,660343,FERREMIA (Fe),Prácticas Generales,,,true
852,665230,FERRITINA,Prácticas Especiales,,,true
157,660345,FIBRINOGENO plasmático,Prácticas Generales,,,true
853,665238,"FIBRINÓGENO, PRODUCTOS DE DEGRADACIÓN (P.D.F.) urinario",Prácticas Especiales,,,true
156,660344,"FIBRINOGENO, PRODUCTOS DE DEGRADACION PDF (semicuantitativo)",Prácticas Generales,,,true
854,665247,"FIBROSIS QUÍSTICA, 19 MUTACIONES PCR",Prácticas Especiales,,,true
855,665255,"FIBROSIS QUÍSTICA, 29 MUTACIONES PCR",Prácticas Especiales,,,true
856,665258,"FIBROSIS QUÍSTICA, 32 MUTACIONES PCR",Prácticas Especiales,,,true
857,665265,"FIBROSIS QUISTICA, DF508",Prácticas Especiales,,,true
858,665273,FILIACIÓN ESTUDIO DNA EXTRA (por cada uno agregado),Prácticas Especiales,,,true
859,665281,FILIACIÓN ESTUDIO DNA HASTA 3,Prácticas Especiales,,,true
860,665290,FISH WILLIAMS,Prácticas Especiales,,,true
2895,01,FÍSICO - QUÍMICO AGUA CONSUMO,,,,true
158,660349,"FISICO QUIMICO Examen de Exudados, Trasudados",Prácticas Generales,,,true
2917,000012,FISICOQUIMICO,,,,true
861,665298,FK 506 Tacrolimus,Prácticas Especiales,,,true
862,665300,FLAVIVIRUS,Prácticas Especiales,,,true
159,660350,FLUOREMIA (F),Prácticas Generales,,,true
160,660351,FLUORURIA,Prácticas Generales,,,true
161,660352,"FOLICO, ÁCIDO",Prácticas Generales,,,true
162,660353,FONDO OSCURO,Prácticas Generales,,,true
863,665307,FORATO,Prácticas Especiales,,,true
163,660354,FORMULA LEUCOCITARIA,Prácticas Generales,,,true
864,665319,FOSFATASA ÁCIDA LEUCOCITARIA,Prácticas Especiales,,,true
164,660355,FOSFATASA ACIDA PROSTATICA (EFM),Prácticas Generales,,,true
865,665324,FOSFATASA ACIDA PROSTATICA (RIA),Prácticas Especiales,,,true
866,665332,FOSFATASA ÁCIDA TARTRATO RESISTENTE,Prácticas Especiales,,,true
867,665335,FOSFATASA ÁCIDA TARTRATO RESISTENTE LEUC,Prácticas Especiales,,,true
165,660356,FOSFATASA ACIDA TOTAL (EFM),Prácticas Generales,,,true
166,660357,FOSFATASA ALCALINA (FAL),Prácticas Generales,,219,true
167,660358,FOSFATASA ALCALINA CITOQUIMICA GOMORI,Prácticas en Desuso,,,false
168,660359,FOSFATASA ALCALINA CITOQUIMICA KAPLOW,Prácticas en Desuso,,,false
170,660361,FOSFATASA ALCALINA ISOENZIMAS,Prácticas Generales,,,true
868,665349,FOSFATASA ALCALINA OSEA (RIA),Prácticas Especiales,,,true
169,660360,FOSFATASA ALCALINA TERMOESTABLE,Prácticas Generales,,,true
